"nom_zr","id_item","x_lon","y_lat","tipus_entitat","modificat","prof_sorrer","data_reforma"
"Parc de la Ciutadella",22814,2.18486405448384,41.3896025509087,"Embornal",FALSE,180,NA
"Parc de la Ciutadella",22819,2.18493990605103,41.3870536917693,"Embornal",FALSE,200,NA
"Parc de la Ciutadella",22820,2.18484336603592,41.3869786058119,"Embornal",FALSE,200,NA
"Parc de la Ciutadella",22914,2.18468963559719,41.3873071916786,"Embornal",FALSE,180,NA
"Parc de la Ciutadella",22919,2.18457255481617,41.3893833143885,"Embornal",FALSE,150,NA
"Parc de la Ciutadella",23025,2.18395519566168,41.3889191942572,"Embornal",FALSE,200,NA
"Parc de la Ciutadella",23653,2.18543639050992,41.3887493591281,"Embornal",FALSE,250,NA
"Parc de la Ciutadella",23654,2.18541216157785,41.388716490332,"Embornal",FALSE,200,NA
"Parc de la Ciutadella",23669,2.18515632919855,41.389826926456,"Reixa",FALSE,238,NA
"Parc de la Ciutadella",23719,2.18573007878654,41.3902501977032,"Embornal",FALSE,130,NA
"Parc de la Ciutadella",23726,2.18621453905623,41.3906116736138,"Embornal",FALSE,160,NA
"Parc de la Ciutadella",23753,2.1863485721368,41.3907117040991,"Embornal",FALSE,238,NA
"Parc de la Ciutadella",23755,2.18658166027141,41.3905033870528,"Embornal",FALSE,238,NA
"Parc de la Ciutadella",23756,2.18661502857149,41.389361740742,"Embornal",FALSE,280,NA
"Parc de la Ciutadella",23765,2.18631330493735,41.3880915297792,"Embornal",FALSE,250,NA
"Parc de la Ciutadella",23768,2.18639281350382,41.3893794457624,"Embornal",FALSE,238,NA
"Parc de la Ciutadella",23769,2.18620627267934,41.3895001783773,"Embornal",FALSE,200,NA
"Parc de la Ciutadella",23770,2.18624732614114,41.3887402346795,"Embornal",FALSE,250,NA
"Parc de la Ciutadella",23771,2.18621171642258,41.3887567368094,"Embornal",FALSE,400,NA
"Parc de la Ciutadella",23772,2.1860707778634,41.3887791594688,"Embornal",FALSE,400,NA
"Parc de la Ciutadella",23775,2.18603130288778,41.3883192268291,"Embornal",FALSE,350,NA
"Parc de la Ciutadella",23776,2.18608384545407,41.3883643658482,"Embornal",FALSE,350,NA
"Parc de la Ciutadella",23860,2.18698095198163,41.38782251081,"Embornal",FALSE,300,NA
"Parc de la Ciutadella",23862,2.18701477154953,41.3878056354891,"Embornal",FALSE,300,NA
"Parc de la Ciutadella",23863,2.18719973932623,41.3870808464263,"Embornal",FALSE,200,NA
"Parc de la Ciutadella",23867,2.18719597869519,41.3878149323515,"Reixa",FALSE,700,NA
"Parc de la Ciutadella",23879,2.18729781713387,41.3879450896689,"Embornal",FALSE,238,NA
"Parc de la Ciutadella",23880,2.18729513420722,41.3869791948623,"Embornal",FALSE,200,NA
"Parc de la Ciutadella",23882,2.18724256237931,41.3880024375569,"Reixa",FALSE,300,NA
"Parc de la Ciutadella",23885,2.18699166670879,41.3879321178937,"Embornal",FALSE,300,NA
"Parc de la Ciutadella",23886,2.18713091962619,41.3889282518395,"Embornal",FALSE,250,NA
"Parc de la Ciutadella",23889,2.18708946950123,41.3889047196237,"Embornal",FALSE,140,NA
"Parc de la Ciutadella",23892,2.18694177970417,41.3860993664562,"Embornal",FALSE,50,NA
"Parc de la Ciutadella",23896,2.18677788757595,41.3890297039951,"Embornal",FALSE,100,NA
"Parc de la Ciutadella",23897,2.18665460225922,41.3905626316484,"Embornal",FALSE,50,NA
"Parc de la Ciutadella",24072,2.18818316564244,41.3875395159209,"Embornal",FALSE,238,NA
"Parc de la Ciutadella",24076,2.1879905008795,41.3876148104017,"Embornal",FALSE,238,NA
"Parc de la Ciutadella",24126,2.18775703849381,41.3871240545289,"Reixa",FALSE,200,NA
"Parc del Turó de la Peira",33741,2.16828626848135,41.4330928759726,"Reixa",FALSE,160,NA
"Parc del Turó de la Peira",33744,2.16817607899102,41.4331644090243,"Embornal",FALSE,140,NA
"Parc del Turó de la Peira",33770,2.16789508349802,41.433142920835,"Embornal",FALSE,160,NA
"Parc del Turó de la Peira",33771,2.16790868487013,41.4328557719652,"Embornal",FALSE,170,NA
"Parc del Turó de la Peira",33772,2.16786569829744,41.4332226943468,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",33778,2.16796512689089,41.43254109994,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",33779,2.1679248529073,41.4330518007197,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",33784,2.16808054284731,41.4326788477144,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",33785,2.1680556922721,41.4326472320398,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",34532,2.16734914314851,41.4333238033585,"Embornal",FALSE,110,NA
"Parc del Turó de la Peira",34533,2.1675082284592,41.4322919814877,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",34534,2.16756112321047,41.4322457057017,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",34539,2.16763100948815,41.432789990543,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",34540,2.16770979904166,41.4328903630201,"Embornal",FALSE,170,NA
"Parc del Turó de la Peira",34541,2.16770373861967,41.433102444376,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",34578,2.16725159785789,41.4334079473745,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",34579,2.16730035959647,41.4332075245208,"Embornal",FALSE,180,NA
"Parc del Turó de la Peira",34580,2.16718103183538,41.4332822331476,"Embornal",FALSE,140,NA
"Parc del Turó de la Peira",34581,2.16713401458109,41.4324753666279,"Embornal",FALSE,200,NA
"Parc del Turó de la Peira",34582,2.1670273744454,41.4335050456011,"Embornal",FALSE,300,NA
"Parc del Turó de la Peira",34611,2.16689010573736,41.4334382973048,"Embornal",FALSE,190,NA
"Parc del Turó de la Peira",34612,2.16694561449372,41.4333468234014,"Embornal",FALSE,100,NA
"Parc del Turó de la Peira",34651,2.16620571341778,41.4337848092552,"Embornal",FALSE,250,NA
"Parc del Turó de la Peira",34652,2.16624044753239,41.4338110024165,"Embornal",FALSE,180,NA
"Parc del Turó de la Peira",34653,2.16635665548501,41.4330916097945,"Embornal",FALSE,200,NA
